,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
687,688,"2,350,000 ₪",גילה מפה,"דירה, גילה, ירושלים",1,75,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",1,1
688,689,"2,300,000 ₪",מכור מפה,"דירה, ירושלים",3,56,none,"קומות בבנין
4","חניות
1",0,0,0,0,0,0,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
689,690,"1,400,000 ₪",חזקיהו המלך 13 מפה,"דירה, קטמון הישנה, ירושלים",1,73,"מרפסות
1","קומות בבנין
1","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
690,691,"2,950,000 ₪",משה קול מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",2,75,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
691,692,"2,650,000 ₪",ירושלים מפה,"דירה, ירושלים",2,61,"מרפסות
2","קומות בבנין
2","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
692,693,"1,890,000 ₪",גילה מפה,"דירה, גילה, ירושלים",4,62,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
693,694,"2,350,000 ₪",קרית היובל מפה,"דירה, קרית היובל, ירושלים",קרקע,73,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
694,695,"2,150,000 ₪",ראובן מס מפה,"דירה, רמות, ירושלים",1,50,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
695,696,לא צוין מחיר,"רמות רחל , ארנונה החדשה מפה","דירה, רמות רחל , ארנונה החדשה, ירושלים",1,80,"מרפסות
2","קומות בבנין
4","חניות
1",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
696,697,"2,120,000 ₪",קדיש לוז מפה,"דירה, רמת שרת, ירושלים",3,65,none,"קומות בבנין
7","חניות
ללא",0,0,1,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
697,698,"3,550,000 ₪","טלביה, קוממיות מפה","דירה, טלביה, קוממיות, ירושלים",1,73,"מרפסות
2","קומות בבנין
3","חניות
1",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
698,699,"2,850,000 ₪",גבעת שאול מפה,"דירה, גבעת שאול, ירושלים",4,70,"מרפסות
2","קומות בבנין
5","חניות
1",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,1
699,700,"2,080,000 ₪",הגומא מפה,"דירה, גילה, ירושלים",קרקע,70,"מרפסות
1","קומות בבנין
2","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",1,1
700,701,"2,390,000 ₪",קדיש לוז מפה,"דירה, רמת שרת, ירושלים",6,65,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
701,702,"2,250,000 ₪",סול ליפצין מפה,"דירה, חומת שמואל, הר חומה, ירושלים",3,75,"מרפסות
1","קומות בבנין
5","חניות
1",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
19/04/2024",0,0
702,703,לא צוין מחיר,בעל השאילתות מפה,"דירה, גבעת שאול, ירושלים",3,70,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
703,704,"3,600,000 ₪",חזקיהו המלך מפה,"דירה, קטמון הישנה, ירושלים",4,71,"מרפסות
2","קומות בבנין
7","חניות
1",0,0,1,0,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,1
704,705,"1,400,000 ₪",חזקיהו המלך 13 מפה,"דירה, קטמון הישנה, ירושלים",1,73,"מרפסות
1","קומות בבנין
1","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
705,706,"2,890,000 ₪","בית הכרם, רמת בית הכרם מפה",nan,1,70,"מרפסות
1","קומות בבנין
4","חניות
1",1,1,1,1,1,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
706,707,"2,850,000 ₪",גבעת שאול מפה,"דירה, גבעת שאול, ירושלים",4,70,"מרפסות
2","קומות בבנין
5","חניות
1",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,1
707,708,"3,550,000 ₪","טלביה, קוממיות מפה","דירה, טלביה, קוממיות, ירושלים",1,73,"מרפסות
2","קומות בבנין
3","חניות
1",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
708,709,"2,080,000 ₪",הגומא מפה,"דירה, גילה, ירושלים",קרקע,70,"מרפסות
1","קומות בבנין
2","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",1,1
709,710,"2,390,000 ₪",קדיש לוז מפה,"דירה, רמת שרת, ירושלים",6,65,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
710,711,"2,250,000 ₪",סול ליפצין מפה,"דירה, חומת שמואל, הר חומה, ירושלים",3,75,"מרפסות
1","קומות בבנין
5","חניות
1",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
19/04/2024",0,0
711,712,לא צוין מחיר,זאב שרף 32 מפה,"דירה, פסגת זאב, ירושלים",2,70,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,0,1,0,0,0,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,1
712,713,"2,400,000 ₪",בקעה מפה,"דירה, בקעה, ירושלים",5,60,none,"קומות בבנין
6","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
713,714,"3,300,000 ₪",ירושלים מפה,"דירה, ירושלים",1,68,none,"קומות בבנין
4","חניות
ללא",1,1,1,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
714,715,"2,590,000 ₪","בית הכרם, רמת בית הכרם מפה","דירה, בית הכרם, רמת בית הכרם, ירושלים",2,65,"מרפסות
1","קומות בבנין
4","חניות
1",1,1,0,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
715,716,"1,800,000 ₪",גילה מפה,"דירה, גילה, ירושלים",4,75,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
716,717,"2,620,000 ₪",הרב הרצוג 77 מפה,"דירה, גבעת הורדים, רסקו, ירושלים",5,75,"מרפסות
2","קומות בבנין
6","חניות
ללא",0,0,1,1,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
717,718,"1,950,000 ₪",ליש 403 מפה,"דירה, גילה, ירושלים",4,65,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,1
718,719,"3,200,000 ₪",רמות מפה,"דירה, רמות, ירושלים",1,75,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,0,1,1,0,1,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
719,720,לא צוין מחיר,השומר 15 מפה,"דירה, קטמונים, ירושלים",2,44,none,"קומות בבנין
2","חניות
ללא",0,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
720,721,"2,400,000 ₪",ברזיל מפה,"דירה, קרית היובל, ירושלים",קרקע,56,none,"קומות בבנין
6","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
721,722,"2,780,000 ₪",הרב עוזיאל מפה,"דירה, בית וגן, ירושלים",1,75,"מרפסות
1","קומות בבנין
7","חניות
1",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
722,723,"2,080,000 ₪",אברהם שטרן מפה,"דירה, קרית היובל, ירושלים",1,56,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
723,724,"2,600,000 ₪","ענתות, ענאתא מפה","דירה, ענתות, ענאתא, ירושלים",1,80,none,"קומות בבנין
4","חניות
ללא",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
724,725,"1,990,000 ₪",רינה ניקובה מפה,"דירה, פסגת זאב, ירושלים",1,85,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
725,726,"2,500,000 ₪",הציונות מפה,"דירה, קרית היובל, ירושלים",1,70,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,1,1,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/06/2023",0,0
726,727,"3,000,000 ₪",דה רוסי מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",1,78,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,1,1,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
727,728,"2,300,000 ₪",ירושלים מפה,"דירה, ירושלים",1,70,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,1
728,729,"3,300,000 ₪",אגריפס מפה,"דירה, מחנה יהודה - לב העיר, ירושלים",2,83,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
729,730,"2,000,000 ₪",אורוגואי מפה,"דירה, קרית היובל, ירושלים",3,50,none,"קומות בבנין
14","חניות
1",1,0,1,0,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
730,731,"1,840,000 ₪",גילה מפה,"דירה, גילה, ירושלים",2,80,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,1
731,732,"2,450,000 ₪",אברהם שטרן מפה,"דירה, קרית היובל, ירושלים",5,72,"מרפסות
1","קומות בבנין
7","חניות
1",0,1,1,0,0,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,1
732,733,"3,690,000 ₪",מקור חיים מפה,"דירה, מקור חיים, ירושלים",2,85,"מרפסות
2","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,1,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
733,734,"1,790,000 ₪",הרב חיים חביב מפה,"דירה, ירושלים",1,47,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
734,735,לא צוין מחיר,ירושלים מפה,"דירה, ירושלים",2,73,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,1
735,736,"2,090,000 ₪","חומת שמואל, הר חומה מפה","דירה, חומת שמואל, הר חומה, ירושלים",3,98,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,1
736,737,"1,890,000 ₪",משה יוסטמן מפה,"דירה, גילה, ירושלים",1,68,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
737,738,"1,750,000 ₪",אלמוג מפה,"דירה, גילה, ירושלים",3,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
738,739,"2,030,000 ₪",המרגלית מפה,"דירה, גילה, ירושלים",1,64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
739,740,"1,850,000 ₪",ירושלים מפה,"דירה, ירושלים",4,60,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
740,741,"2,270,000 ₪",אברהם שטרן מפה,"דירה, קרית היובל, ירושלים",3,70,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
741,742,"2,850,000 ₪",שמואל שלאין מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",2,74,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
15/09/2023",0,0
742,743,"2,700,000 ₪",חולדה הנביאה 10 מפה,"דירה, מוסררה, מורשה, ירושלים",1,101,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
743,744,לא צוין מחיר,שדרות משה דיין מפה,"דירה, פסגת זאב, ירושלים",3,100,"מרפסות
1","קומות בבנין
4","חניות
1",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
744,745,"2,900,000 ₪",משה אהרון טוב מפה,nan,2,65,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
745,746,"1,850,000 ₪",ירושלים מפה,"דירה, ירושלים",4,60,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
746,747,"2,270,000 ₪",אברהם שטרן מפה,"דירה, קרית היובל, ירושלים",3,70,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
747,748,לא צוין מחיר,הרב חיים חביב מפה,"דירה, קרית היובל, ירושלים",2,65,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,1
748,749,"2,690,000 ₪",ישראל זנגוויל מפה,"דירה, קרית היובל, ירושלים",14,87,"מרפסות
1","קומות בבנין
17","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
749,750,"1,890,000 ₪",שלמה בן יוסף מפה,"דירה, ארמון הנציב, תלפיות מזרח, ירושלים",1,64,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
750,751,"1,880,000 ₪",פסח חברוני מפה,"דירה, קרית היובל, ירושלים",12,63,none,"קומות בבנין
12","חניות
ללא",0,1,1,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
751,752,"1,800,000 ₪",קרית היובל מפה,"דירה, קרית היובל, ירושלים",2,65,"מרפסות
1","קומות בבנין
5","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
